search_string,predict_under_code,line_no,similarity,filepath
"// work out the total size","for (int i = 0; i < n; i++) {",159,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/gui/layout/VerticalLayout.java
"// otherwise there's a vgap too many // Work out the anchor paint","if (anchor == TOP) {",166,0.6052631578947368,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/gui/layout/VerticalLayout.java
"// do layout","for (int i = 0; i < n; i++) {",174,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/gui/layout/VerticalLayout.java
"// closes reader as well","}",156,0.5714285714285714,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/io/TextFile.java
"// non-instantiable - static methods only","}",82,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/logging/LoggingManager.java
"// Further configuration","}",104,0.6666666666666666,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/logging/LoggingManager.java
"// Make sure same hierarchy is used","Hierarchy hier = Hierarchy.getDefaultHierarchy();",130,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/logging/LoggingManager.java
"// This happens if the default log-target id-ref specifies a non-existent target","System.out.println("Error processing logging config " + cfg);",141,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/logging/LoggingManager.java
"// We use a TreeMap because we need the entries to be sorted","// Running values, updated for each sample",38,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/math/StatCalculator.java
"// Running values, updated for each sample","private double sum = 0;",40,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/math/StatCalculator.java
"// Set the top-level defaults //$NON_NLS-1$","setTarget(makeWriter(properties.getProperty(LOG_FILE, "jmeter.log"), LOG_FILE));  //$NON_NLS-1$",97,0.7936507936507936,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/logging/LoggingManager.java
"// This can happen if a log-target id-ref specifies a non-existent target","System.out.println("Error processing logging config " + cfg);",145,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/logging/LoggingManager.java
"// If the name contains at least one set of paired single-quotes, reformat using DateFormat","final int length = logFile.split("'",-1).length;",179,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/logging/LoggingManager.java
"// remove the package prefix","name = name.substring(PACKAGE_PREFIX.length());",233,0.5714285714285714,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/logging/LoggingManager.java
"// e.g. Long.MAX_VALUE","private final T MIN_VALUE; // e.g. Long.MIN_VALUE",59,0.6349206349206349,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/math/StatCalculator.java
"// Check blank lines are treated as EOF","public void CSVBlankLine() throws Exception {",663,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/functions/PackageTest.java
"// e.g. Long.MIN_VALUE","/**",61,0.6349206349206349,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/math/StatCalculator.java
"// use Math.round () instead of simple (long) to provide correct value rounding","long target = Math.round (count * percent);",140,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/math/StatCalculator.java
"// ignored. May happen occasionally, but no harm done if so.","}",150,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/math/StatCalculator.java
"// For n same values in sum of square is equal to n*val^2","sumOfSquares += currentVal * currentVal * sampleCount;",211,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/math/StatCalculator.java
"// no need to divide by 1","sumOfSquares += currentVal * currentVal;",233,0.8636363636363636,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/math/StatCalculator.java
"// insert new value","valuesMap.put(actualValue, new MutableLong(sampleCount));",266,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/math/StatCalculator.java
"//        p.add(makeMainPanel(), BorderLayout.CENTER); // Force a minimum table height of 70 pixels","p.add(Box.createVerticalStrut(70), BorderLayout.WEST);",174,0.7142857142857143,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/visualizers/GenerateTreeGui.java
"// Methondname must always be provided.","private final String methodName;",76,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/reflect/Functor.java
""/*     * If non-null, then any argument list passed to invoke() will be ignored.     */"","private Object[] args;",80,0.953125,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/reflect/Functor.java
""/*     * This depends on the class or invokee and either args or types;     * it is set once by doCreateMethod(), which must be the only method to access it.    */"","private Method methodToInvoke;",91,0.5909090909090909,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/reflect/Functor.java
"// If class not provided, default to invokee class, else null","this.clazz = _clazz != null ? _clazz : (_invokee != null ? _invokee.getClass() : null);",226,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/reflect/Functor.java
"// If types not provided, default to argument types, else null","this.types = _types != null ? _types : (_args != null ? _getTypes(_args) : null);",231,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/reflect/Functor.java
"// static only","private ClassFinder() {",53,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/reflect/ClassFinder.java
"// Check reflexive","if (tree1.hashCode() == tree2.hashCode()) {",80,0.49230769230769234,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jorphan/collections/PackageTest.java
"// Should never happen","log.error("Failed to read the bytes",e);",84,0.6440677966101694,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/monitor/model/org/apache/jmeter/monitor/parser/ParserImpl.java
"// Use constructor class if present // use invokee if provided // use argumenrs if provided","None",None,None,None
"// parent classes to check // are inner classes OK?","None",None,None,None
"// No need to check it again","}",97,0.7857142857142857,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/reflect/ClassFinder.java
"// This is not a requirement","System.out.println("WARN: unequal HashTrees should not have equal hashCodes");",82,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jorphan/collections/PackageTest.java
"// It does not contain a required string","}",100,0.8461538461538461,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/reflect/ClassFinder.java
"// It contains a banned string","}",103,0.8064516129032258,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/reflect/ClassFinder.java
"// are inner classes OK?","// hack to reduce the need to load every class in non-GUI mode, which only needs functions",67,0.6153846153846154,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/reflect/ClassFinder.java
"// For each directory in the search path, add all the jars found there","private static String[] addJarsInPath(String[] paths) {",162,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/reflect/ClassFinder.java
"// Should only be called with classes that extend annotations","final Class<? extends Annotation>[] annoclassNames = (Class<? extends Annotation>[]) classNames;",283,0.7761194029850746,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/reflect/ClassFinder.java
"// first get all the classes","findClassesInPaths(listPaths, listClasses);",290,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/reflect/ClassFinder.java
"//subClassList);","}",309,0.4444444444444444,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/reflect/ClassFinder.java
""/*     * Returns the classpath entries that match the search list of jars and paths     */"","* @return classpath",182,0.449438202247191,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/testelement/TestPlan.java
"// no need to look further","}",342,0.875,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/reflect/ClassFinder.java
"// $NON-NLS-1$ // $NON-NLS-2$ // $NON-NLS-1$// $NON-NLS-2$","None",None,None,None
"// might throw an exception, assume this is ignorable","//              try {",437,0.9782608695652174,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/reflect/ClassFinder.java
"// $NON-NLS-1$ // $NON-NLS-2$ // $NON-NLS-1$ // $NON-NLS-2$ // remove ".class"","strClassName = strClassName.substring(0, strClassName.length() - DOT_CLASS_LEN);",515,0.38095238095238093,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/reflect/ClassFinder.java
"// Recursive call","}",211,0.42857142857142855,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/components/org/apache/jmeter/control/IncludeController.java
"//assertEquals("1a:aa.",f1.invoke());// N.B. returns different result from before","URLDecoder.decode(new String(expectedUrl, "US-ASCII"), "ISO-8859-1"),",409,0.29545454545454547,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/protocol/http/sampler/PostWriterTest.java
"// Remove trailing splitter","splittee = splittee.substring(0,splittee.length()-splitLength);",91,0.5925925925925926,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/util/JOrphanUtils.java
"// Found splitChar at end of line","returns.add(EMPTY_ELEMENT);",111,0.6136363636363636,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/util/JOrphanUtils.java
"// This is the new length","int start = 0;",96,0.547945205479452,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/util/JOrphanUtils.java
"// we saw a delimiter last time // so add the default","None",None,None,None
"// "<?xml "","public RenderAsXML(){",52,0.24,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/components/org/apache/jmeter/visualizers/RenderAsXML.java
"// EOF","if (state == QUOTED) {",1095,0.16393442622950818,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/save/CSVSaveService.java
"// $NON-NLS-1$ add zero padding","}",422,0.782608695652174,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/util/JOrphanUtils.java
"// @see TestJorphanUtils for unit tests","public final class JOrphanUtils {",39,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/util/JOrphanUtils.java
"// SingletonHolder idiom for lazy initialisation","private static class DumperHolder {",40,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/util/HeapDumper.java
"// These are needed for invoking the method","private final MBeanServer server;",54,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/util/HeapDumper.java
"// If we could not find the method, store the exception here","private final Exception exception;",58,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/util/HeapDumper.java
"// Only invoked by IODH class","private HeapDumper() {",61,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/util/HeapDumper.java
"// get the platform beans","ObjectName on = null;",63,0.45652173913043476,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/util/HeapDumper.java
"// should never fail // See if we can actually find the object // Should never happen","None",None,None,None
"// Prevent useless dump attempts","}",73,0.875,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/util/HeapDumper.java
"// the string so far","private final ArrayStack tags = new ArrayStack(); // opened tags",31,0.4050632911392405,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/util/XMLBuffer.java
"// opened tags","public XMLBuffer(){",33,0.3582089552238806,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/util/XMLBuffer.java
"// don't do anything","}",70,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/util/Converter.java
"// java.util.Date d = null;","d = formatter.parse(date.toString());",90,0.9545454545454546,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/util/Converter.java
"//-- JMX file attributes - do not change","private static final String SETUP = "setUp";",74,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/org/apache/jmeter/protocol/java/sampler/JUnitSampler.java
"// Don't instantiate class","Class<?> testClass = Class.forName(className, false, contextClassLoader);",360,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/org/apache/jmeter/protocol/java/control/gui/JUnitTestSamplerGui.java
"//++ JMX file attributes - do not change","private static final String CLASSNAME = "junitSampler.classname";",57,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/org/apache/jmeter/protocol/java/sampler/JUnitSampler.java
"// i.e. no filter","boolean inc = false;",36,0.49122807017543857,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/org/apache/jmeter/protocol/java/control/gui/ClassFilter.java
"// The TestCase to run","private transient TestCase testCase;",84,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/org/apache/jmeter/protocol/java/sampler/JUnitSampler.java
"// the Method objects for setUp (@Before) and tearDown (@After) methods // Will be null if not provided or not required","private transient Method setUpMethod;",79,0.7625,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/org/apache/jmeter/protocol/java/sampler/JUnitSampler.java
"// The method name to be invoked","private transient String methodName;",91,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/org/apache/jmeter/protocol/java/sampler/JUnitSampler.java
"// The wrapper used to invoke the method","private transient Protectable protectable;",95,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/org/apache/jmeter/protocol/java/sampler/JUnitSampler.java
"// The name of the class containing the method","private transient String className;",93,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/org/apache/jmeter/protocol/java/sampler/JUnitSampler.java
"// create a new TestResult","TestResult tr = new TestResult();",375,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/org/apache/jmeter/protocol/java/sampler/JUnitSampler.java
"// Convert JUnit4 failure to Junit3 style","AssertionFailedError afe = new AssertionFailedError(cause.toString());",399,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/org/apache/jmeter/protocol/java/sampler/JUnitSampler.java
"// copy the original stack trace","afe.setStackTrace(cause.getStackTrace());",401,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/org/apache/jmeter/protocol/java/sampler/JUnitSampler.java
"// we should log a warning, but allow the test to keep running","sresult.setSuccessful(false);",459,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/org/apache/jmeter/protocol/java/sampler/JUnitSampler.java
"// this should be externalized to the properties","sresult.setResponseMessage("Failed to create an instance of the class:"+getClassname()",461,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/org/apache/jmeter/protocol/java/sampler/JUnitSampler.java
"// probably should not happen","throw e;",604,0.746268656716418,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/org/apache/jmeter/protocol/java/sampler/JUnitSampler.java
"// ensure correctly set on initial display // ensure correctly set on initial display","None",None,None,None
"// if the string constructor is not null, we use it. // if the string constructor is null, we use the empty // constructor to get a new instance","if (strCon != null) {",521,0.5316455696202531,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/org/apache/jmeter/protocol/java/sampler/JUnitSampler.java
"// first we see if the class declares a string // constructor. if it is doesn't we look for // empty constructor.","strCon = theclazz.getDeclaredConstructor(",492,0.5736434108527132,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/org/apache/jmeter/protocol/java/sampler/JUnitSampler.java
"// Must be final to create instance","protectable = new Protectable() {",676,0.6170212765957447,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/org/apache/jmeter/protocol/java/sampler/JUnitSampler.java
"// Convert JUnit4 AssertionError failures to JUnit3 style so // will be treated as failure rather than error.","if (thrown instanceof AssertionError && !(thrown instanceof AssertionFailedError)){",608,0.7222222222222222,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/org/apache/jmeter/protocol/java/sampler/JUnitSampler.java
"// Dummy to ensure there is a test to run","}",39,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/test/SetupTestFail.java
"// Generates expected Exception","@Test(expected=RuntimeException.class)",41,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/test/DummyAnnotatedTest.java
"// let bad input fail silently","return DOCHANDLER.getContents();",82,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/monitor/model/org/apache/jmeter/monitor/parser/ParserImpl.java
"// Succeeds only if Before method - verifyTwo() - is run.","public void add() {",64,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/test/DummyAnnotatedTest.java
"// Fails to generate expected Exception","@Test(expected=RuntimeException.class)",47,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/test/DummyAnnotatedTest.java
"//or if you have assertions enabled","assert 4 == four;",70,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/test/DummyAnnotatedTest.java
"//should always fail","@Test(timeout=1000)",74,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/test/DummyAnnotatedTest.java
"//should not fail","@Test(timeout=1000)",82,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/test/DummyAnnotatedTest.java
"// Generate a test error","public void divideByZero() {",96,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/test/DummyAnnotatedTest.java
"// will generate Divide by zero error","}",99,0.8611111111111112,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/test/DummyAnnotatedTest.java
"// Normal test failure","public void testFail() {",83,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/woolfel/DummyTestCase.java
"// Generate test error","public void testException() {",88,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/woolfel/DummyTestCase.java
"// int spare = cntr.getThreadInfo().getMaxSpareThreads();","double per = (double) current / (double) max;",115,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/monitor/components/org/apache/jmeter/monitor/util/Stats.java
"// loop to fetch desired connector","for (int i = 0; i < stat.getConnector().size(); i++) {",178,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/monitor/components/org/apache/jmeter/monitor/util/Stats.java
"// default : get first connector","cntr = stat.getConnector().get(0);",186,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/monitor/components/org/apache/jmeter/monitor/util/Stats.java
"// CRLF blank line found","value = parts[i].substring(indexEmptyCrLfCrLfLinePos+CRLFCRLF.length(),parts[i].lastIndexOf(CRLF));",155,0.547945205479452,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/config/MultipartUrlConfig.java
"// e.printStackTrace();","} finally {",60,0.9523809523809523,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/monitor/model/benchmark/ParseBenchmark.java
"// private MonitorModel DATA;","/**",87,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/monitor/components/org/apache/jmeter/visualizers/ServerPanel.java
"// log.warn("Only for use in unit testing");","}",104,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/monitor/components/org/apache/jmeter/visualizers/ServerPanel.java
"// I18N: Contains fixed English text ...","JLabel label = new JLabel(legend);",86,0.5354330708661418,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/monitor/components/org/apache/jmeter/visualizers/MonitorHealthPanel.java
"// DATA = model;","init(model);",94,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/monitor/components/org/apache/jmeter/visualizers/ServerPanel.java
"// optional connector name prefix","private String connectorPrefix = null;",53,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/monitor/components/org/apache/jmeter/visualizers/MonitorAccumModel.java
"// private List workerslist;","/**",60,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/monitor/model/org/apache/jmeter/monitor/parser/MonitorHandler.java
"// the equations","String eqstring1 = " " + INFO_H + "   |   " + INFO_A;",99,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/monitor/components/org/apache/jmeter/visualizers/MonitorHealthPanel.java
"// for now just swallow the exception","log.debug("StatsModel was null", e);",114,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/monitor/components/org/apache/jmeter/visualizers/MonitorHealthVisualizer.java
"// Should be OK","}",333,0.5,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/control/TestWhileController.java
"// surl can be null if read from a file","MonitorStats stat = new MonitorStats(Stats.calculateStatus(st), Stats.calculateLoad(st), 0, Stats",164,0.8,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/monitor/components/org/apache/jmeter/visualizers/MonitorAccumModel.java
"// Check if target of merge is reasonable","final TestElement te = (TestElement)tree.getArray()[0];",186,0.85,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/gui/action/Load.java
"// private boolean startDoc = false; // private boolean endDoc = false;","private final ObjectFactory factory;",38,0.6813186813186813,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/monitor/model/org/apache/jmeter/monitor/parser/MonitorHandler.java
"// this.startDoc = true; // Reset all work variables so reusing the instance starts afresh.","this.stacktree = new Stack<Object>();",72,0.42857142857142855,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/monitor/model/org/apache/jmeter/monitor/parser/MonitorHandler.java
"// this.startDoc = false; // this.endDoc = true;","* Receive notification of the start of an element.",88,0.6984126984126984,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/monitor/model/org/apache/jmeter/monitor/parser/MonitorHandler.java
"// Note: the element is a ConfigTestElement, so cannot use FTPSampler access methods","element.setProperty(FTPSampler.SERVER,server.getText());",111,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/ftp/org/apache/jmeter/protocol/ftp/config/gui/FtpConfigGui.java
"// used for interrupting the sampler","public FTPSampler() {",88,0.5794392523364486,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/ftp/org/apache/jmeter/protocol/ftp/sampler/FTPSampler.java
"// should probably come from the setup dialog","boolean ftpOK=false;",205,0.7307692307692307,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/ftp/org/apache/jmeter/protocol/ftp/sampler/FTPSampler.java
"// Could not access file or other error","res.setResponseCode(Integer.toString(ftp.getReplyCode()));",239,0.8,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/ftp/org/apache/jmeter/protocol/ftp/sampler/FTPSampler.java
"// TODO","}",92,0.21428571428571427,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/monitor/model/benchmark/ParseBenchmark.java
"// LF blank line found","value = parts[i].substring(indexEmptyLfLfLinePos+LFLF.length(),parts[i].lastIndexOf(LF));",157,0.5142857142857142,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/config/MultipartUrlConfig.java
"// Does not appear to be used externally; called by #loadProjectFile()","public void initialize() {",73,0.5542168674698795,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/threads/JMeterVariables.java
"// These are handled specially by addToTree","final boolean ok = MenuFactory.canAddTo(guiInstance.getCurrentNode(), te);",188,0.592,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/gui/action/Load.java
"// Document doc = null;","String next = this.getRandomFileName();//get filename or """,374,0.9444444444444444,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/WebServiceSampler.java
"// write to file","lOutputWriter.write(inOutput);",202,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/components/org/apache/jmeter/assertions/HTMLAssertion.java
"// The following used to be jacks_password, but the Arguments class uses // HashMap for which the order is not defined.","variables.addParameter("password", "his_password");",47,0.7625,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/engine/util/TestValueReplacer.java
"// Should the file data be saved in the response? // $NON-NLS-1$","public static final String SAVE_RESPONSE = "FTPSampler.saveresponse"; // $NON-NLS-1$",85,0.8602150537634409,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/ftp/org/apache/jmeter/protocol/ftp/sampler/FTPSampler.java
"// No need to close this // No need to close this","None",None,None,None
"// The value is not encoded","HTTPArgument arg = new HTTPArgument(name, value, false);",109,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/config/MultipartUrlConfig.java
"// Get the filename","String projectFile = GuiPackage.getInstance().getTestPlanFile();",52,0.6274509803921569,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/gui/action/RevertProject.java
"// Set the values retrieved for the file upload","files.addHTTPFileArg(path, name, contentType);",140,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/config/MultipartUrlConfig.java
"// WEB SERVER PANEL","JPanel webServerPanel = new HorizontalPanel();",352,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/config/gui/UrlConfigGui.java
"// need to clear because the","cfg.addConfigElement(el);",86,0.7931034482758621,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/config/gui/HttpDefaultsGui.java
