search_string,predict_under_code,line_no,similarity,filepath
"//{{{ deleteToEndOfLine() method","/**",3642,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"//{{{ toggleMultipleSelectionEnabled() method","/**",3855,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"//{{{ deleteWord() method","/**",3790,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"//{{{ toUpperCase() method","/**",4595,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"//{{{ goToMarker() method","/**",3941,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"//{{{ getCachePath() method","/**",115,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/PluginJAR.java
"//{{{ BrowserColorsOptionPane constructor","public BrowserColorsOptionPane()",45,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/options/BrowserColorsOptionPane.java
"// The new length is <= the old one.","dataBufferPos = i;",2249,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/com/microstar/xml/XmlParser.java
"// try each one that matched","mymatch.assignFrom(newMatch);",88,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/gnu/regexp/RETokenOneOf.java
"// toggle marker on caret line","buffer.addOrRemoveMarker('\0',caret);",3989,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"// import the unq name into parent","enclosingNameSpace.importClass( fqClassName.replace('$','.') );",117,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/ClassGeneratorImpl.java
"//{{{ goToParentFold() method","/**",4019,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"////////////////////////////////////////////////////////////////////// // Utility routines. //////////////////////////////////////////////////////////////////////","// Constructors.",57,0.6140350877192983,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/com/microstar/xml/XmlParser.java
"// Generate the type for our class","Variable [] variables =",91,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/ClassGeneratorImpl.java
"//{{{ toLowerCase() method","/**",4621,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"//{{{ selectFold() method","/**",4175,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"//bcm.doneDefiningClass( fqClassName );","// import the unq name into parent",115,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/ClassGeneratorImpl.java
"//{{{ showWordCountDialog() method","/**",4781,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"// if debug, write out the class file to debugClasses directory","String dir = System.getProperty("debugClasses");",102,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/ClassGeneratorImpl.java
"//{{{ setRightClickPopupEnabled() method","/**",4813,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"//{{{ insertTabAndIndent() method","public void insertTabAndIndent()",4682,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"//{{{ Right click popup","//{{{ isRightClickPopupEnabled() method",4800,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"//{{{ setSelectionStart() method","/**",5093,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"//{{{ View constructor","View(Buffer buffer, ViewConfig config)",1170,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/View.java
"//{{{ removeLeftOfScrollBar() method","/**",4886,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
""/*				Try to squeltch the native code stack trace if the exception				was caused by a reflective call back into the bsh interpreter				(e.g. eval() or source()			*/"","public Object eval( CallStack callstack, Interpreter interpreter )",53,0.14285714285714285,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHMethodInvocation.java
"//{{{ removeEntry() method","/* private */ static void removeEntry(String path)",284,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/BufferHistory.java
"/*bubble up if allowed*/","return lhs;",689,0.5316455696202531,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Name.java
"// Start with a little cheat.  Most of // the time, the white space will fall // within the current read buffer; if // not, then fall through.","if (USE_CHEATS) {",1908,0.4166666666666667,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/com/microstar/xml/XmlParser.java
"// Evaluate any inner class class definitions in the block  // effectively recursively call this method for contained classes first","block.evalBlock(",85,0.6125,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/ClassGeneratorImpl.java
"// this does the "trick" to eliminate blank space at the end","if(displayManager != null && buffer != null && buffer.isLoaded())",5331,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"//{{{ getFocusCycleRoot() method","/**",4943,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
""/*		Generate a branch of the constructor switch.  This method is called by		generateConstructorSwitch.		The code generated by this method assumes that the argument array is 		on the stack.	*/"","static void doSwitchBranch(",522,0.5155555555555555,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/ClassGeneratorUtil.java
"// OK, the cheat didn't work; start over // and do it by the book.","while (true) {",1848,0.7764705882352941,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/com/microstar/xml/XmlParser.java
"//{{{ getColorProperty() method","/**",701,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/jEdit.java
"// left == default case","{",499,0.9047619047619048,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/EditPane.java
"// XXX //e.printStackTrace();","stream = null;",339,0.851063829787234,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/jEdit.java
"//{{{ isOverwriteEnabled() method","/**",3526,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"// handled by RE","}",33,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/gnu/regexp/RETokenEndSub.java
"// true for the constant defined syntaxes","private boolean isFinal = false;",42,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/gnu/regexp/RESyntax.java
"// If backups > 1, move old ~n~ files, create ~1~ file","else",491,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/MiscUtilities.java
"// impl.","/**",107,0.2692307692307692,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/gnu/regexp/RESyntax.java
"// Define syntaxes","RE_SYNTAX_EMACS = new RESyntax().makeFinal();",289,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/gnu/regexp/RESyntax.java
"/* delete a backup created using above method */","new File(backupDirectory,",494,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/MiscUtilities.java
""/* Differs from RE_SYNTAX_POSIX_EXTENDED in that RE_CONTEXT_INVALID_OPS	 replaces RE_CONTEXT_INDEP_OPS and RE_NO_BK_REFS is added. */"","RE_SYNTAX_POSIX_MINIMAL_EXTENDED = new RESyntax(RE_SYNTAX_POSIX_COMMON)",363,0.6951871657754011,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/gnu/regexp/RESyntax.java
"/* There is no official Perl spec, but here's a "best guess" */","RE_SYNTAX_PERL4 = new RESyntax()",376,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/gnu/regexp/RESyntax.java
"// except for '{', apparently",".set(RE_INTERVALS)",381,0.6578947368421053,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/gnu/regexp/RESyntax.java
"// while more labels or blocks and haven't hit return control","while ( child < numchild && returnControl == null )",65,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHSwitchStatement.java
"//{{{ getSelectionStart() method","/**",5053,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"//{{{ activatePlugin() method","/**",414,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/PluginJAR.java
"//{{{ swapMarkerAndCaret() method","/**",3993,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"/* private */","{",276,0.4230769230769231,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/BufferHistory.java
"// if label is default or equals switchVal","if ( label.isDefault",68,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHSwitchStatement.java
"// skip nodes until next label","while ( child < numchild )",93,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHSwitchStatement.java
"//{{{ Property methods","//{{{ getProperties() method",485,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/jEdit.java
"// generate the default branch of switch","cv.visitLabel( defaultLabel );",511,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/ClassGeneratorUtil.java
"// eval it","Object value =",81,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHSwitchStatement.java
"// get the first label","if ( child >= numchild )",60,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHSwitchStatement.java
"// first label","BSHSwitchLabel label;",55,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHSwitchStatement.java
"// Evaluate the defined dimensions of the array","{",126,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHArrayDimensions.java
"//{{{ addTopComponent() method","/**",4963,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"//}}} //{{{ Handle $","else if(ch == '$')",557,0.8275862068965517,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/Abbrevs.java
"//{{{ getBufferSwitcher() method","/**",220,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/EditPane.java
"// \d,\D,\w,\W,\s,\S",".makeFinal();",387,0.5846153846153846,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/gnu/regexp/RESyntax.java
"// Get the string of enumerated values // if necessary.","if (type == ATTRIBUTE_ENUMERATED || type == ATTRIBUTE_NOTATION) {",1362,0.8205128205128205,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/com/microstar/xml/XmlParser.java
"/*leave null*/","// Call script "invoke( String methodName, Object [] args );",286,0.52,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/This.java
"// Make a hash of the interface hashcodes in order to cache them","int hash = 21;",94,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/XThis.java
"// fill in definedDimensions [] lengths","Object arraySlice = initValue;",115,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHArrayDimensions.java
"// classExists caches the tests for us","return ( accessibility",74,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Capabilities.java
""/*					Note: do *not* change this to 					BshClassManager plainClassForName() or equivalent.					This class must not touch any other bsh classes.				*/"","c = Class.forName( name );",100,0.3,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Capabilities.java
"// retControl.returnPoint is the Node of the return statement","throw new EvalError("'continue' or 'break' in method body",",368,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BshMethod.java
"////////////////////////////////////////////////////////////////////// // Error reporting. //////////////////////////////////////////////////////////////////////","// Constructors.",57,0.6167400881057269,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/com/microstar/xml/XmlParser.java
"// These are necessary to let us test synchronization from scripts","|| name.equals("wait")",333,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/This.java
"/*@bgen(jjtree) ArrayInitializer */","BSHArrayInitializer jjtn000 = new BSHArrayInitializer(JJTARRAYINITIALIZER);",578,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Parser.java
"// Optimization: check if anchor + minimumLength > length","if (minimumLength == 0 || input.charAt(minimumLength-1) != CharIndexed.OUT_OF_BOUNDS) {",1013,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/gnu/regexp/RE.java
"// a default hashCode()","if ( methodName.equals("hashCode" ) )",270,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/This.java
"// can't cast void to anything","if ( fromType == Void.TYPE )",948,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Primitive.java
"// Create a new REMatch to hold results","REMatch mymatch = new REMatch(numSubs, anchor, eflags);",1010,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/gnu/regexp/RE.java
"// // Flags for reading literals. //","private final static int LIT_CHAR_REF = 1;",410,0.9285714285714286,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/com/microstar/xml/XmlParser.java
"// The canonical file name is also absolute. // No need for getAbsolutePath() here...","return new File( file.getCanonicalPath() );",1023,0.6788990825688074,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Interpreter.java
"//{{{ Activate plugins that must be activated at startup","for(int i = 0; i < jars.size(); i++)",436,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/jEdit.java
"//{{{ Run script specified with -run= parameter","if(scriptFile != null)",464,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/jEdit.java
"// Open files, create the view and hide the splash screen.","finishStartup(gui,restore,userDir,args);",481,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/jEdit.java
""/*                If idealMatch fits targetMatch and this is the first match 				or targetMatch is more specific than the best match, make it 				the new best match.            */"","if ( Types.isSignatureAssignable(idealMatch, targetMatch ) &&",771,0.550561797752809,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Reflect.java
"// TAB ESCAPE //  \t","else if (unit.bk && (unit.ch == 't')) {",735,0.8461538461538461,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/gnu/regexp/RE.java
"// not sure if this is correct for OpenVMS.","else if(OperatingSystem.isUnix()",195,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/MiscUtilities.java
"//{{{ fileToClass() method","/**",530,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/MiscUtilities.java
"// XXX","ActionBar actionBar = view",2914,0.2777777777777778,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/jEdit.java
""/*	End methods for interacting with Parser */"","void loadRCFiles() {",994,0.975,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Interpreter.java
"// If not found and there are arguments to match - // Look for an overloaded assignable match // (First find the method, then find accessible version of it)","if ( method == null && types.length > 0 )",477,0.47619047619047616,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Reflect.java
"//{{{ removeTopComponent() method","/**",4974,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"//{{{ isRectangularSelectionEnabled() method","/**",3890,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"//dockMenu.addItem(new NSMenuItem().separatorItem()); //dockMenu.addItem(miMac);","showCurrItem = new NSMenuItem(jEdit.getProperty("MacOSPlugin.menu.showCurrent"),actionSel,"");",182,0.78125,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/jars/MacOS/macos/Delegate.java
"// // Buffer for parsed character data. //","private static int DATA_BUFFER_INITIAL = 4096;",4313,0.9393939393939394,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/com/microstar/xml/XmlParser.java
"// // Buffer for parsed names. //","private static int NAME_BUFFER_INITIAL = 1024;",4320,0.92,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/com/microstar/xml/XmlParser.java
""/*					We get stuck in infinite loops here when unicode escapes					fail.  Must re-init the char stream reader 					(ASCII_UCodeESC_CharStream.java)				*/"","parser.reInitTokenInput( in );",531,0.5053763440860215,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Interpreter.java
"// find the java method","try {",72,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Reflect.java
"// buffers retain a reference to the fold handler in // question... and the easiest way to handle fold // handler unloading is this...","Buffer buffer = jEdit.getFirstBuffer();",556,0.5584415584415584,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/PluginJAR.java
"// while in list // Out of list, index is one past ']'","if (lastChar != 0) options.addElement(new RETokenChar(subIndex,lastChar,insens));",462,0.8169014084507042,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/gnu/regexp/RE.java
"// default for plugins that don't specify this property (ie, // 4.1-style plugins) is to load them on startup","String activate = jEdit.getProperty("plugin."",496,0.7183098591549296,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/PluginJAR.java
"// number of child nodes","return (SimpleNode)jjtree.popNode();",56,0.625,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Parser.java
"// wrap the exception in a TargetException to propogate it up","throw new TargetError( (Exception)obj, this, callstack );",52,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHThrowStatement.java
"// each JAR file listed in the plugin's jars property // needs to know that we need them","String jars = jEdit.getProperty("plugin."",354,0.7652173913043478,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/PluginJAR.java
"// // Maintain a count of errors. //","private int errorCount;",4292,0.9259259259259259,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/com/microstar/xml/XmlParser.java
"// this will be the current parse character (pattern[index])","CharUnit unit = new CharUnit();",307,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/gnu/regexp/RE.java
"// fixes the hang that can occur if we 'save as' to a // new filename which requires re-sorting","buffer.next = null;",3678,0.6949152542372882,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/jEdit.java
"// notify clients with -wait","if(waitSocket != null)",1249,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/View.java
"// Buffers","NSMenuItem miBuff = new NSMenuItem(jEdit.getProperty("MacOSPlugin.menu.buffers.label"),null,"");",162,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/jars/MacOS/macos/Delegate.java
"// Recent Buffers","NSMenuItem miRec = new NSMenuItem(jEdit.getProperty("MacOSPlugin.menu.recent.label"),null,"");",166,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/jars/MacOS/macos/Delegate.java
"// Recent Directories","NSMenuItem miDir = new NSMenuItem(jEdit.getProperty("MacOSPlugin.menu.recentDir.label"),null,"");",170,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/jars/MacOS/macos/Delegate.java
"//{{{ BufferMenu class","class BufferMenu extends NSMenu",329,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/jars/MacOS/macos/Delegate.java
"//{{{ ShowRecentDirMenuItem class","class ShowRecentDirMenuItem extends JMenuItem",88,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/jars/MacOS/macos/menu/ShowRecentDirMenu.java
"/*WIDE*/","} else {",629,0.32653061224489793,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/objectweb/asm/CodeWriter.java
"// Arguments","private String [] paramNames;",71,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BshMethod.java
"/*paramNames*/","method.getParameterTypes(), null/*method.block*/,",111,0.358974358974359,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BshMethod.java
"// Get back to caller namespace","if ( !overrideNameSpace )",355,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BshMethod.java
"// Need to scrape a value from the last line?","returnValue="1";",120,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Remote.java
"// this must be in reverse order so that modes from the user // catalog get checked first!","for(int i = modes.length - 1; i >= 0; i--)",2052,0.7933884297520661,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/Buffer.java
"// XThis.this refers to the enclosing class instance","if ( Interpreter.DEBUG )",139,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/XThis.java
"// finaly block","BSHBlock finallyBlock = null;",63,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHTryStatement.java
"// unwrap the target error","if ( target != null )",95,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHTryStatement.java
"// Found match, execute catch block","BSHBlock cb = (BSHBlock)(catchBlocks.elementAt(i));",134,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHTryStatement.java
"// Begin constructors","/**",160,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/NameSpace.java
"/*interp*/","//Interpreter.debug("No class manager namespace:" +this);",505,0.2702702702702703,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/NameSpace.java
"//Interpreter.debug("No class manager namespace:" +this);",""args["+i+"] = "+args[i]",119,0.5070422535211268,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Reflect.java
"// we reuse the 'pp' vector to save time","pp.removeAllElements();",104,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/Abbrevs.java
"// does the variable already exist?","if ( existing != null )",688,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/NameSpace.java
"// unwrap","tmpArgs = Primitive.unwrap( tmpArgs );",135,0.5517241379310345,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Reflect.java
"// Apply most specific signature matching","Class [][] candidates = new Class[ ma.length ][];",808,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/NameSpace.java
"/*object*/","}",1008,0.38461538461538464,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/NameSpace.java
"// Check the cache","if (classCache != null) {",1139,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/NameSpace.java
"// These do not change during evaluation","public NameSpace namespace;",100,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Name.java
"// On Windows and MacOS, path names are case insensitive","if((VFSManager.getVFSForPath(path).getCapabilities()",54,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/SettingsReloader.java
"// number of times eval hit 'this.caller'","//",119,0.7216494845360825,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Name.java
"// End Cached result structures","private void reset() {",141,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Name.java
""/* 			Some kind of field access?		*/"","String field = prefix(evalName, 1);",436,0.8,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Name.java
"// Allow getSuper() to through BlockNameSpace to the method's super","This ths = thisNameSpace.getSuper( interpreter );",521,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Name.java
"// Find target object or class identifier","Name targetName = namespace.getNameResolver( prefix );",828,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Name.java
"// It's a class","// try static method",860,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Name.java
"// return null; ???","NSData data = pboard.dataForType("NSFilenamesPboardType");",281,0.8148148148148148,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/jars/MacOS/macos/Delegate.java
"//{{{ isSupportedEncoding() method","/**",1557,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/MiscUtilities.java
"//{{{ getSelectionEndLine() method","/**",5129,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"//{{{ getComponent() method","/**",88,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/AbstractOptionPane.java
"// // Begin methods which simply delegate to our parent (enclosing scope)  //","This method recurses to find the nearest non-BlockNameSpace parent.",129,0.967741935483871,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BlockNameSpace.java
"/* Pushes a node on to the stack. */","void pushNode(Node n) {",42,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/JJTParserState.java
"// Unwrap primitives","if ( obj1 instanceof Primitive )",186,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Primitive.java
"//{{{ select() method","/**",5187,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"/*|| returnType == null*/","continue;",253,0.5432098765432098,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/ClassGeneratorUtil.java
"// should check to disallow continue here?","if ( value instanceof ReturnControl ) {",85,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHSwitchStatement.java
"//{{{ isMacOS() method","/**",222,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/OperatingSystem.java
"// we don't want duplicate entries // in the kill ring","// if(foo)",2694,0.45614035087719296,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/Buffer.java
